,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
0,2022-01-03T00:00:00,888.2,915.5,876.7,912.3,5594214,INDUSINDBK,5258
1,2022-01-04T00:00:00,915.0,917.95,896.1,904.4,4102750,INDUSINDBK,5258
2,2022-01-05T00:00:00,905.0,911.9,892.25,903.95,5448165,INDUSINDBK,5258
3,2022-01-06T00:00:00,895.25,924.0,885.05,921.7,5209239,INDUSINDBK,5258
4,2022-01-07T00:00:00,926.5,938.45,916.1,922.25,4207773,INDUSINDBK,5258
5,2022-01-10T00:00:00,926.9,929.85,918.0,920.85,2569322,INDUSINDBK,5258
6,2022-01-11T00:00:00,927.0,935.05,914.0,917.95,3383081,INDUSINDBK,5258
7,2022-01-12T00:00:00,928.0,946.6,920.1,941.55,5506622,INDUSINDBK,5258
8,2022-01-13T00:00:00,948.0,950.0,926.0,927.1,2109207,INDUSINDBK,5258
9,2022-01-14T00:00:00,919.1,926.65,913.25,920.05,2557488,INDUSINDBK,5258
10,2022-01-17T00:00:00,919.0,931.9,912.25,920.5,3048497,INDUSINDBK,5258
11,2022-01-18T00:00:00,920.5,927.35,895.35,899.65,3088062,INDUSINDBK,5258
12,2022-01-19T00:00:00,897.0,903.8,884.15,893.25,3628266,INDUSINDBK,5258
13,2022-01-20T00:00:00,895.0,898.45,872.0,877.2,3565267,INDUSINDBK,5258
14,2022-01-21T00:00:00,869.9,872.95,845.1,854.1,4042974,INDUSINDBK,5258
15,2022-01-24T00:00:00,859.0,869.3,831.55,851.25,4657809,INDUSINDBK,5258
16,2022-01-25T00:00:00,842.35,886.9,842.0,884.25,5165597,INDUSINDBK,5258
17,2022-01-27T00:00:00,874.2,893.6,861.1,888.1,4323258,INDUSINDBK,5258
18,2022-01-28T00:00:00,897.0,925.75,895.0,903.55,5520247,INDUSINDBK,5258
19,2022-01-31T00:00:00,927.45,927.45,866.65,872.1,10148990,INDUSINDBK,5258
20,2022-02-01T00:00:00,879.0,927.0,879.0,922.3,11628936,INDUSINDBK,5258
21,2022-02-02T00:00:00,930.1,981.8,930.1,975.35,14380553,INDUSINDBK,5258
22,2022-02-03T00:00:00,967.35,979.7,954.45,958.35,5623611,INDUSINDBK,5258
23,2022-02-04T00:00:00,958.0,974.95,945.0,956.05,5000045,INDUSINDBK,5258
24,2022-02-07T00:00:00,952.05,959.4,928.15,933.05,2587054,INDUSINDBK,5258
25,2022-02-08T00:00:00,938.0,940.75,913.0,937.7,3160992,INDUSINDBK,5258
26,2022-02-09T00:00:00,942.3,971.4,940.4,967.15,4101202,INDUSINDBK,5258
27,2022-02-10T00:00:00,966.0,977.75,960.25,972.35,4037566,INDUSINDBK,5258
28,2022-02-11T00:00:00,955.0,990.0,954.55,982.4,7171664,INDUSINDBK,5258
29,2022-02-14T00:00:00,959.2,964.8,937.2,941.6,3652419,INDUSINDBK,5258
30,2022-02-15T00:00:00,943.0,972.0,923.25,969.7,3985559,INDUSINDBK,5258
31,2022-02-16T00:00:00,966.1,987.55,961.95,968.4,3683264,INDUSINDBK,5258
32,2022-02-17T00:00:00,980.0,980.0,951.1,955.8,3152042,INDUSINDBK,5258
33,2022-02-18T00:00:00,950.0,966.0,948.6,955.35,2417043,INDUSINDBK,5258
34,2022-02-21T00:00:00,952.0,972.0,949.0,952.45,3535914,INDUSINDBK,5258
35,2022-02-22T00:00:00,925.0,949.85,923.0,939.1,2866135,INDUSINDBK,5258
36,2022-02-23T00:00:00,944.0,960.8,943.15,950.7,3507003,INDUSINDBK,5258
37,2022-02-24T00:00:00,919.5,934.3,868.85,875.65,7305449,INDUSINDBK,5258
38,2022-02-25T00:00:00,898.7,929.8,895.0,927.05,4821342,INDUSINDBK,5258
39,2022-02-28T00:00:00,916.0,924.8,903.0,920.7,3299912,INDUSINDBK,5258
40,2022-03-02T00:00:00,907.0,912.65,887.55,906.35,4507940,INDUSINDBK,5258
41,2022-03-03T00:00:00,918.0,926.0,906.5,912.25,3731807,INDUSINDBK,5258
42,2022-03-04T00:00:00,896.0,922.9,891.0,901.9,3623960,INDUSINDBK,5258
43,2022-03-07T00:00:00,878.0,896.95,825.5,834.4,6323502,INDUSINDBK,5258
44,2022-03-08T00:00:00,831.1,847.8,816.0,840.7,6163433,INDUSINDBK,5258
45,2022-03-09T00:00:00,863.0,880.0,838.25,875.35,6967640,INDUSINDBK,5258
46,2022-03-10T00:00:00,909.8,928.0,890.7,904.3,6312569,INDUSINDBK,5258
47,2022-03-11T00:00:00,900.0,915.5,892.95,901.75,3451877,INDUSINDBK,5258
48,2022-03-14T00:00:00,899.0,914.0,892.3,907.6,3718477,INDUSINDBK,5258
49,2022-03-15T00:00:00,916.9,922.0,887.25,896.65,4390735,INDUSINDBK,5258
50,2022-03-16T00:00:00,912.0,936.0,911.55,928.65,5705364,INDUSINDBK,5258
51,2022-03-17T00:00:00,943.95,949.5,929.55,932.45,4492246,INDUSINDBK,5258
52,2022-03-21T00:00:00,938.0,938.0,911.0,913.4,2363059,INDUSINDBK,5258
53,2022-03-22T00:00:00,916.0,932.0,903.6,927.7,2764481,INDUSINDBK,5258
54,2022-03-23T00:00:00,933.0,944.45,928.1,931.35,2433056,INDUSINDBK,5258
55,2022-03-24T00:00:00,922.0,937.95,915.2,924.8,2923793,INDUSINDBK,5258
56,2022-03-25T00:00:00,930.0,933.3,916.05,926.25,1984601,INDUSINDBK,5258
57,2022-03-28T00:00:00,923.05,942.9,920.25,935.15,2654339,INDUSINDBK,5258
58,2022-03-29T00:00:00,939.95,944.5,921.4,929.15,3351562,INDUSINDBK,5258
59,2022-03-30T00:00:00,939.35,945.0,922.95,926.3,4849869,INDUSINDBK,5258
60,2022-03-31T00:00:00,930.0,938.45,924.0,935.4,2311242,INDUSINDBK,5258
61,2022-04-01T00:00:00,929.45,970.95,929.15,968.6,5222165,INDUSINDBK,5258
62,2022-04-04T00:00:00,975.0,994.8,958.05,987.2,5033678,INDUSINDBK,5258
63,2022-04-05T00:00:00,994.0,994.0,968.0,973.25,3827808,INDUSINDBK,5258
