,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
0,2022-01-03T00:00:00,462.0,472.0,460.1,470.8,13124509,SBIN,3045
1,2022-01-04T00:00:00,472.5,484.7,471.05,483.5,23296671,SBIN,3045
2,2022-01-05T00:00:00,481.9,495.0,479.15,492.4,24694169,SBIN,3045
3,2022-01-06T00:00:00,487.7,494.4,485.4,491.7,18190843,SBIN,3045
4,2022-01-07T00:00:00,493.45,501.95,489.45,491.25,22746330,SBIN,3045
5,2022-01-10T00:00:00,493.35,504.95,492.5,503.65,15832274,SBIN,3045
6,2022-01-11T00:00:00,503.0,507.8,499.25,505.95,16107950,SBIN,3045
7,2022-01-12T00:00:00,509.9,513.5,508.5,510.25,14489616,SBIN,3045
8,2022-01-13T00:00:00,510.0,512.85,507.0,511.35,10450974,SBIN,3045
9,2022-01-14T00:00:00,509.0,510.35,505.15,508.35,8724574,SBIN,3045
10,2022-01-17T00:00:00,508.0,518.9,507.55,514.0,17422211,SBIN,3045
11,2022-01-18T00:00:00,514.0,517.45,505.0,506.8,12592506,SBIN,3045
12,2022-01-19T00:00:00,505.0,517.65,500.3,515.8,16079457,SBIN,3045
13,2022-01-20T00:00:00,516.0,519.15,508.0,511.4,17724642,SBIN,3045
14,2022-01-21T00:00:00,505.3,507.5,498.0,502.7,16947941,SBIN,3045
15,2022-01-24T00:00:00,502.4,506.8,488.0,494.15,20233933,SBIN,3045
16,2022-01-25T00:00:00,490.0,517.5,489.0,514.65,21791739,SBIN,3045
17,2022-01-27T00:00:00,503.55,530.85,503.2,528.95,35409230,SBIN,3045
18,2022-01-28T00:00:00,534.0,536.4,521.4,523.45,24715250,SBIN,3045
19,2022-01-31T00:00:00,529.0,540.9,527.05,538.3,28674232,SBIN,3045
20,2022-02-01T00:00:00,543.95,543.95,520.0,532.3,32245356,SBIN,3045
21,2022-02-02T00:00:00,536.65,544.25,531.35,539.8,21661864,SBIN,3045
22,2022-02-03T00:00:00,537.15,544.7,537.15,540.1,22717677,SBIN,3045
23,2022-02-04T00:00:00,542.15,546.4,527.3,530.3,25332894,SBIN,3045
24,2022-02-07T00:00:00,531.9,549.0,525.25,533.25,52289545,SBIN,3045
25,2022-02-08T00:00:00,535.5,537.65,519.0,531.35,26567546,SBIN,3045
26,2022-02-09T00:00:00,534.95,536.5,527.75,535.25,14856155,SBIN,3045
27,2022-02-10T00:00:00,537.1,543.95,534.4,540.55,18659370,SBIN,3045
28,2022-02-11T00:00:00,536.25,537.7,527.1,529.6,14607095,SBIN,3045
29,2022-02-14T00:00:00,515.0,515.6,499.7,501.4,26153332,SBIN,3045
30,2022-02-15T00:00:00,502.0,526.85,497.1,524.8,23842951,SBIN,3045
31,2022-02-16T00:00:00,526.5,528.0,514.0,516.7,19773807,SBIN,3045
32,2022-02-17T00:00:00,520.0,520.0,511.15,512.95,16408356,SBIN,3045
33,2022-02-18T00:00:00,510.1,520.9,510.1,515.3,15111223,SBIN,3045
34,2022-02-21T00:00:00,511.55,517.5,504.65,511.85,16866932,SBIN,3045
35,2022-02-22T00:00:00,500.9,505.3,495.5,498.4,27108772,SBIN,3045
36,2022-02-23T00:00:00,503.0,505.35,497.25,498.7,13899433,SBIN,3045
37,2022-02-24T00:00:00,480.0,487.95,468.0,472.65,32356037,SBIN,3045
38,2022-02-25T00:00:00,480.0,491.9,479.3,482.95,21792287,SBIN,3045
39,2022-02-28T00:00:00,476.9,485.3,473.1,483.2,18069367,SBIN,3045
40,2022-03-02T00:00:00,478.0,479.8,467.0,474.25,22003848,SBIN,3045
41,2022-03-03T00:00:00,480.0,483.4,464.6,467.4,20358590,SBIN,3045
42,2022-03-04T00:00:00,460.3,470.9,457.65,461.95,20684268,SBIN,3045
43,2022-03-07T00:00:00,447.5,453.95,433.45,440.3,33720472,SBIN,3045
44,2022-03-08T00:00:00,438.0,442.1,425.0,440.3,42510207,SBIN,3045
45,2022-03-09T00:00:00,442.0,454.3,438.55,451.7,32331325,SBIN,3045
46,2022-03-10T00:00:00,469.9,476.65,461.65,468.7,34553299,SBIN,3045
47,2022-03-11T00:00:00,466.4,474.8,462.0,470.35,22091309,SBIN,3045
48,2022-03-14T00:00:00,471.0,486.0,470.55,485.15,27750689,SBIN,3045
49,2022-03-15T00:00:00,489.0,490.5,480.65,485.85,27204899,SBIN,3045
50,2022-03-16T00:00:00,493.0,494.3,489.4,492.75,16211288,SBIN,3045
51,2022-03-17T00:00:00,499.0,503.5,498.3,501.9,22947673,SBIN,3045
52,2022-03-21T00:00:00,502.0,502.0,489.0,490.6,19064060,SBIN,3045
53,2022-03-22T00:00:00,490.6,495.8,477.25,493.7,26157969,SBIN,3045
54,2022-03-23T00:00:00,498.5,502.4,489.2,490.65,15800195,SBIN,3045
55,2022-03-24T00:00:00,485.0,494.8,483.5,487.1,18174877,SBIN,3045
56,2022-03-25T00:00:00,491.75,493.3,486.6,490.7,11541196,SBIN,3045
57,2022-03-28T00:00:00,490.95,498.6,481.95,497.5,16738684,SBIN,3045
58,2022-03-29T00:00:00,500.0,501.4,491.7,495.0,14301429,SBIN,3045
59,2022-03-30T00:00:00,499.3,500.4,492.3,494.3,16461225,SBIN,3045
60,2022-03-31T00:00:00,494.3,497.55,492.2,493.55,10240982,SBIN,3045
61,2022-04-01T00:00:00,491.0,509.75,491.0,508.2,18527226,SBIN,3045
62,2022-04-04T00:00:00,509.3,514.9,506.0,512.4,16257176,SBIN,3045
63,2022-04-05T00:00:00,514.4,516.4,507.7,509.4,13602384,SBIN,3045
64,2022-04-06T00:00:00,507.0,515.2,506.0,513.95,13738275,SBIN,3045
65,2022-04-07T00:00:00,510.05,519.9,510.05,514.95,19620958,SBIN,3045
66,2022-04-08T00:00:00,519.5,519.5,512.35,516.1,13572638,SBIN,3045
67,2022-04-11T00:00:00,513.5,522.0,513.2,514.9,12370288,SBIN,3045
68,2022-04-12T00:00:00,512.75,516.7,504.35,512.85,14460680,SBIN,3045
69,2022-04-13T00:00:00,514.3,520.9,513.75,517.7,15440525,SBIN,3045
70,2022-04-18T00:00:00,512.0,515.0,504.0,509.5,14492183,SBIN,3045
71,2022-04-19T00:00:00,513.25,520.95,505.1,511.8,20362934,SBIN,3045
72,2022-04-20T00:00:00,512.0,513.7,507.0,509.3,11881305,SBIN,3045
73,2022-04-21T00:00:00,513.4,518.0,512.2,516.3,10035638,SBIN,3045
74,2022-04-22T00:00:00,512.9,513.5,499.0,500.6,16760456,SBIN,3045
75,2022-04-25T00:00:00,495.0,499.2,490.05,494.75,14057444,SBIN,3045
76,2022-04-26T00:00:00,499.0,507.9,498.45,505.5,12137213,SBIN,3045
77,2022-04-27T00:00:00,500.0,502.8,491.85,497.25,12367342,SBIN,3045
78,2022-04-28T00:00:00,499.15,510.0,496.5,507.5,12154792,SBIN,3045
79,2022-04-29T00:00:00,508.1,512.5,494.0,496.3,12894773,SBIN,3045
80,2022-05-02T00:00:00,492.65,495.0,481.3,491.0,18590895,SBIN,3045
81,2022-05-04T00:00:00,492.0,496.45,477.5,479.65,14645323,SBIN,3045
82,2022-05-05T00:00:00,485.0,494.0,478.65,480.0,14130385,SBIN,3045
83,2022-05-06T00:00:00,471.0,486.1,471.0,483.95,16710020,SBIN,3045
84,2022-05-09T00:00:00,477.1,483.7,473.8,475.9,13544947,SBIN,3045
85,2022-05-10T00:00:00,477.0,482.55,473.5,475.2,10884328,SBIN,3045
86,2022-05-11T00:00:00,475.25,479.0,463.65,476.55,14771351,SBIN,3045
87,2022-05-12T00:00:00,473.0,473.0,456.35,462.65,18947096,SBIN,3045
88,2022-05-13T00:00:00,469.45,477.0,439.75,444.65,61403008,SBIN,3045
89,2022-05-16T00:00:00,445.0,461.5,438.85,455.0,27940958,SBIN,3045
90,2022-05-17T00:00:00,458.3,469.65,456.15,467.3,16880698,SBIN,3045
91,2022-05-18T00:00:00,467.9,468.6,457.1,458.0,15644497,SBIN,3045
92,2022-05-19T00:00:00,449.05,450.0,444.45,447.5,14201420,SBIN,3045
93,2022-05-20T00:00:00,454.85,464.0,454.15,462.4,13596860,SBIN,3045
94,2022-05-23T00:00:00,463.1,471.4,459.5,460.9,13499415,SBIN,3045
95,2022-05-24T00:00:00,462.4,466.8,460.2,462.05,17175179,SBIN,3045
96,2022-05-25T00:00:00,461.0,464.45,452.05,454.1,12728644,SBIN,3045
97,2022-05-26T00:00:00,456.85,470.1,452.5,468.9,17055257,SBIN,3045
98,2022-05-27T00:00:00,471.4,475.0,467.5,468.95,10977001,SBIN,3045
99,2022-05-30T00:00:00,473.0,476.9,471.1,474.6,9365470,SBIN,3045
100,2022-05-31T00:00:00,474.0,476.4,465.0,468.1,15441579,SBIN,3045
101,2022-06-01T00:00:00,468.0,472.0,464.7,468.3,9424008,SBIN,3045
102,2022-06-02T00:00:00,466.9,472.35,466.15,469.85,9370989,SBIN,3045
103,2022-06-03T00:00:00,473.25,475.5,463.5,464.5,11306291,SBIN,3045
104,2022-06-06T00:00:00,464.2,465.6,456.5,463.7,10661432,SBIN,3045
105,2022-06-07T00:00:00,461.85,465.95,460.5,463.4,7672515,SBIN,3045
106,2022-06-08T00:00:00,466.6,475.55,463.2,471.3,17168871,SBIN,3045
107,2022-06-09T00:00:00,468.95,470.9,462.45,466.95,12635601,SBIN,3045
108,2022-06-10T00:00:00,462.0,464.15,458.6,461.85,8621104,SBIN,3045
109,2022-06-13T00:00:00,454.0,454.05,442.1,445.85,13426836,SBIN,3045
110,2022-06-14T00:00:00,445.0,449.25,443.35,448.1,11351101,SBIN,3045
111,2022-06-15T00:00:00,448.95,455.45,448.6,451.35,9920926,SBIN,3045
112,2022-06-16T00:00:00,455.15,457.75,440.15,441.6,10780703,SBIN,3045
113,2022-06-17T00:00:00,440.0,447.55,437.25,441.0,14326050,SBIN,3045
114,2022-06-20T00:00:00,441.5,443.45,430.7,434.7,12368534,SBIN,3045
115,2022-06-21T00:00:00,439.5,454.95,437.6,450.75,13801891,SBIN,3045
116,2022-06-22T00:00:00,448.75,451.2,444.65,447.65,11066447,SBIN,3045
117,2022-06-23T00:00:00,449.0,456.45,446.0,451.4,12229833,SBIN,3045
118,2022-06-24T00:00:00,455.8,460.35,453.2,454.25,10833364,SBIN,3045
119,2022-06-27T00:00:00,459.95,464.85,458.05,461.2,9509175,SBIN,3045
120,2022-06-28T00:00:00,458.9,465.75,458.0,464.25,13261290,SBIN,3045
121,2022-06-29T00:00:00,460.0,462.7,458.0,459.1,11800876,SBIN,3045
122,2022-06-30T00:00:00,459.0,469.3,458.6,465.9,16926328,SBIN,3045
123,2022-07-01T00:00:00,463.35,468.8,460.55,466.85,9405495,SBIN,3045
124,2022-07-04T00:00:00,466.85,474.15,466.85,473.45,9186358,SBIN,3045
125,2022-07-05T00:00:00,475.15,480.0,471.0,472.15,12003244,SBIN,3045
126,2022-07-06T00:00:00,475.15,481.0,473.9,479.95,12059857,SBIN,3045
127,2022-07-07T00:00:00,484.0,488.25,481.6,486.75,11497832,SBIN,3045
128,2022-07-08T00:00:00,489.0,489.9,485.15,488.55,9057231,SBIN,3045
129,2022-07-11T00:00:00,485.0,491.3,485.0,488.2,7704792,SBIN,3045
130,2022-07-12T00:00:00,485.0,491.35,483.1,484.95,7364457,SBIN,3045
131,2022-07-13T00:00:00,487.75,492.45,484.55,486.5,8208853,SBIN,3045
132,2022-07-14T00:00:00,486.6,488.9,476.8,479.35,9385630,SBIN,3045
133,2022-07-15T00:00:00,482.55,484.4,474.7,479.1,6945602,SBIN,3045
134,2022-07-18T00:00:00,484.55,491.5,482.1,490.3,9934786,SBIN,3045
135,2022-07-19T00:00:00,488.0,498.55,488.0,497.95,11724183,SBIN,3045
136,2022-07-20T00:00:00,501.0,510.6,500.4,508.6,19280117,SBIN,3045
137,2022-07-21T00:00:00,509.8,513.4,506.75,512.05,13814893,SBIN,3045
138,2022-07-22T00:00:00,513.45,520.2,511.2,513.7,14699129,SBIN,3045
139,2022-07-25T00:00:00,513.4,519.0,509.15,517.8,10229778,SBIN,3045
140,2022-07-26T00:00:00,517.7,520.8,513.1,514.2,8862656,SBIN,3045
141,2022-07-27T00:00:00,515.3,529.95,512.25,528.2,15101546,SBIN,3045
142,2022-07-28T00:00:00,533.2,537.5,529.55,532.45,12160734,SBIN,3045
143,2022-07-29T00:00:00,535.05,537.0,526.75,528.35,11921058,SBIN,3045
144,2022-08-01T00:00:00,529.05,535.0,526.4,533.75,8295631,SBIN,3045
145,2022-08-02T00:00:00,531.9,544.9,531.1,542.1,16845027,SBIN,3045
146,2022-08-03T00:00:00,541.9,546.4,534.65,540.85,24262125,SBIN,3045
147,2022-08-04T00:00:00,543.65,544.0,524.2,533.25,18072293,SBIN,3045
148,2022-08-05T00:00:00,535.55,542.9,529.0,531.05,21110734,SBIN,3045
149,2022-08-08T00:00:00,524.0,524.0,513.85,520.4,32566317,SBIN,3045
150,2022-08-10T00:00:00,521.55,523.5,513.4,514.7,16904151,SBIN,3045
151,2022-08-11T00:00:00,520.0,526.0,517.2,524.75,13862195,SBIN,3045
152,2022-08-12T00:00:00,525.7,531.8,525.15,530.7,12154012,SBIN,3045
153,2022-08-16T00:00:00,533.3,533.85,525.0,525.95,10721167,SBIN,3045
154,2022-08-17T00:00:00,528.85,530.55,524.35,528.15,12054183,SBIN,3045
155,2022-08-18T00:00:00,526.85,534.8,526.2,532.35,9013662,SBIN,3045
156,2022-08-19T00:00:00,532.0,533.65,518.5,520.35,11087222,SBIN,3045
157,2022-08-22T00:00:00,519.0,519.9,510.0,511.3,9676954,SBIN,3045
158,2022-08-23T00:00:00,508.25,524.0,508.25,521.9,8597965,SBIN,3045
159,2022-08-24T00:00:00,519.0,523.0,512.3,519.3,11930650,SBIN,3045
160,2022-08-25T00:00:00,521.95,528.3,518.5,520.4,15473450,SBIN,3045
161,2022-08-26T00:00:00,523.8,529.5,522.2,523.8,12855886,SBIN,3045
162,2022-08-29T00:00:00,511.3,517.0,508.75,514.85,9421339,SBIN,3045
163,2022-08-30T00:00:00,518.2,532.5,517.95,531.25,14835308,SBIN,3045
164,2022-09-01T00:00:00,522.25,540.9,522.25,533.3,16670228,SBIN,3045
165,2022-09-02T00:00:00,537.0,537.85,531.25,536.7,10017930,SBIN,3045
166,2022-09-05T00:00:00,537.0,540.8,536.3,538.9,7819994,SBIN,3045
167,2022-09-06T00:00:00,538.0,542.7,534.1,537.8,8657868,SBIN,3045
168,2022-09-07T00:00:00,534.4,537.45,531.55,532.85,8445359,SBIN,3045
169,2022-09-08T00:00:00,536.0,546.3,535.5,544.65,12240707,SBIN,3045
170,2022-09-09T00:00:00,549.65,557.0,548.0,553.35,18587927,SBIN,3045
171,2022-09-12T00:00:00,554.9,558.6,551.25,554.9,9677415,SBIN,3045
172,2022-09-13T00:00:00,560.0,560.0,553.75,558.0,16707275,SBIN,3045
173,2022-09-14T00:00:00,550.0,574.85,549.25,571.75,21632641,SBIN,3045
174,2022-09-15T00:00:00,572.55,578.5,567.9,572.15,12749947,SBIN,3045
175,2022-09-16T00:00:00,569.1,574.0,560.3,561.8,14739280,SBIN,3045
176,2022-09-19T00:00:00,560.7,574.4,559.55,572.25,11194003,SBIN,3045
177,2022-09-20T00:00:00,577.95,577.95,572.85,574.05,8484017,SBIN,3045
178,2022-09-21T00:00:00,575.0,577.3,565.4,569.7,9392526,SBIN,3045
179,2022-09-22T00:00:00,566.75,574.0,562.0,567.3,11869435,SBIN,3045
180,2022-09-23T00:00:00,564.8,568.0,549.5,550.6,12563239,SBIN,3045
181,2022-09-26T00:00:00,545.8,549.0,533.0,543.3,16158750,SBIN,3045
182,2022-09-27T00:00:00,544.55,550.9,533.2,536.5,11066799,SBIN,3045
183,2022-09-28T00:00:00,532.9,539.8,520.35,524.85,12233485,SBIN,3045
184,2022-09-29T00:00:00,529.0,535.7,519.55,521.75,17310168,SBIN,3045
185,2022-09-30T00:00:00,524.0,536.9,516.15,530.6,17466950,SBIN,3045
186,2022-10-03T00:00:00,527.6,531.65,518.5,519.75,9351162,SBIN,3045
187,2022-10-04T00:00:00,533.0,535.8,527.8,532.7,8745887,SBIN,3045
188,2022-10-06T00:00:00,534.6,541.8,534.6,537.3,9507322,SBIN,3045
189,2022-10-07T00:00:00,535.5,535.6,526.55,530.2,11065307,SBIN,3045
190,2022-10-10T00:00:00,525.7,533.9,522.2,530.75,9649292,SBIN,3045
191,2022-10-11T00:00:00,530.75,533.7,525.5,527.4,10825440,SBIN,3045
