,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
0,2022-01-03T00:00:00,2620.1,2733.6,2620.1,2718.8,2457647,EICHERMOT,910
1,2022-01-04T00:00:00,2715.0,2724.9,2685.5,2705.0,736616,EICHERMOT,910
2,2022-01-05T00:00:00,2691.0,2790.0,2691.0,2778.6,1040082,EICHERMOT,910
3,2022-01-06T00:00:00,2748.0,2828.45,2720.0,2817.15,1056323,EICHERMOT,910
4,2022-01-07T00:00:00,2825.0,2833.6,2784.75,2824.4,572036,EICHERMOT,910
5,2022-01-10T00:00:00,2820.05,2851.0,2798.75,2815.5,493242,EICHERMOT,910
6,2022-01-11T00:00:00,2814.0,2829.0,2781.4,2794.35,334700,EICHERMOT,910
7,2022-01-12T00:00:00,2802.0,2828.9,2790.05,2815.9,440995,EICHERMOT,910
8,2022-01-13T00:00:00,2810.15,2838.0,2794.5,2832.7,266122,EICHERMOT,910
9,2022-01-14T00:00:00,2838.0,2845.0,2798.75,2819.7,324014,EICHERMOT,910
10,2022-01-17T00:00:00,2804.0,2880.0,2804.0,2844.3,680219,EICHERMOT,910
11,2022-01-18T00:00:00,2859.3,2859.3,2725.0,2736.25,1221493,EICHERMOT,910
12,2022-01-19T00:00:00,2736.25,2746.8,2685.45,2718.7,769880,EICHERMOT,910
13,2022-01-20T00:00:00,2725.0,2756.0,2712.1,2733.8,521734,EICHERMOT,910
14,2022-01-21T00:00:00,2723.5,2754.0,2668.2,2711.1,459191,EICHERMOT,910
15,2022-01-24T00:00:00,2695.2,2729.15,2621.5,2656.4,465912,EICHERMOT,910
16,2022-01-25T00:00:00,2622.1,2708.95,2593.65,2692.0,687092,EICHERMOT,910
17,2022-01-27T00:00:00,2690.0,2690.0,2570.25,2643.85,985827,EICHERMOT,910
18,2022-01-28T00:00:00,2655.2,2747.0,2598.9,2610.95,871638,EICHERMOT,910
19,2022-01-31T00:00:00,2644.9,2681.0,2632.9,2645.5,416447,EICHERMOT,910
20,2022-02-01T00:00:00,2658.7,2684.5,2596.65,2622.2,671852,EICHERMOT,910
21,2022-02-02T00:00:00,2622.2,2722.55,2622.2,2669.75,1042951,EICHERMOT,910
22,2022-02-03T00:00:00,2675.1,2709.85,2640.0,2670.85,664625,EICHERMOT,910
23,2022-02-04T00:00:00,2676.15,2677.9,2616.0,2631.4,380540,EICHERMOT,910
24,2022-02-07T00:00:00,2631.5,2646.1,2561.7,2601.35,448637,EICHERMOT,910
25,2022-02-08T00:00:00,2615.0,2645.0,2581.7,2589.15,386391,EICHERMOT,910
26,2022-02-09T00:00:00,2598.95,2636.9,2587.35,2625.65,677550,EICHERMOT,910
27,2022-02-10T00:00:00,2625.8,2664.0,2615.55,2640.35,558179,EICHERMOT,910
28,2022-02-11T00:00:00,2625.0,2625.4,2582.35,2598.15,731373,EICHERMOT,910
29,2022-02-14T00:00:00,2565.0,2597.7,2500.35,2570.8,675126,EICHERMOT,910
30,2022-02-15T00:00:00,2540.0,2738.0,2488.45,2724.0,2216629,EICHERMOT,910
31,2022-02-16T00:00:00,2708.0,2738.4,2680.1,2706.45,804882,EICHERMOT,910
32,2022-02-17T00:00:00,2729.95,2762.75,2700.1,2722.75,572432,EICHERMOT,910
33,2022-02-18T00:00:00,2703.2,2739.7,2688.0,2699.25,311304,EICHERMOT,910
34,2022-02-21T00:00:00,2688.0,2718.85,2668.5,2699.0,273281,EICHERMOT,910
