,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
0,2022-01-03T00:00:00,3258.7,3292.6,3251.5,3277.1,266680,BAJAJ-AUTO,16669
1,2022-01-04T00:00:00,3284.0,3316.0,3270.65,3289.15,244503,BAJAJ-AUTO,16669
2,2022-01-05T00:00:00,3289.15,3365.0,3281.0,3358.55,312215,BAJAJ-AUTO,16669
3,2022-01-06T00:00:00,3344.8,3429.0,3333.0,3418.2,410181,BAJAJ-AUTO,16669
4,2022-01-07T00:00:00,3437.5,3437.5,3377.0,3392.5,263996,BAJAJ-AUTO,16669
5,2022-01-10T00:00:00,3414.8,3451.25,3404.45,3435.1,318473,BAJAJ-AUTO,16669
6,2022-01-11T00:00:00,3413.0,3445.95,3413.0,3436.75,225782,BAJAJ-AUTO,16669
7,2022-01-12T00:00:00,3446.1,3452.0,3414.25,3440.1,198452,BAJAJ-AUTO,16669
8,2022-01-13T00:00:00,3445.9,3474.3,3430.0,3451.0,291271,BAJAJ-AUTO,16669
9,2022-01-14T00:00:00,3451.0,3462.2,3425.0,3432.8,127752,BAJAJ-AUTO,16669
10,2022-01-17T00:00:00,3450.0,3527.0,3434.05,3489.75,646271,BAJAJ-AUTO,16669
11,2022-01-18T00:00:00,3488.95,3497.2,3392.6,3400.95,656590,BAJAJ-AUTO,16669
12,2022-01-19T00:00:00,3400.95,3462.3,3383.05,3436.8,694189,BAJAJ-AUTO,16669
13,2022-01-20T00:00:00,3398.9,3448.0,3295.0,3308.75,874508,BAJAJ-AUTO,16669
14,2022-01-21T00:00:00,3308.75,3473.95,3270.0,3419.8,1609260,BAJAJ-AUTO,16669
15,2022-01-24T00:00:00,3421.0,3454.2,3350.0,3382.3,788137,BAJAJ-AUTO,16669
16,2022-01-25T00:00:00,3359.0,3490.0,3328.75,3469.1,571406,BAJAJ-AUTO,16669
17,2022-01-27T00:00:00,3445.0,3536.8,3394.2,3501.1,664333,BAJAJ-AUTO,16669
18,2022-01-28T00:00:00,3505.0,3562.3,3485.1,3497.2,575466,BAJAJ-AUTO,16669
19,2022-01-31T00:00:00,3520.0,3585.65,3487.0,3564.65,470500,BAJAJ-AUTO,16669
20,2022-02-01T00:00:00,3577.0,3592.35,3511.55,3534.45,487464,BAJAJ-AUTO,16669
21,2022-02-02T00:00:00,3540.0,3585.0,3521.45,3535.0,212256,BAJAJ-AUTO,16669
22,2022-02-03T00:00:00,3550.0,3650.95,3521.0,3621.1,760774,BAJAJ-AUTO,16669
23,2022-02-04T00:00:00,3621.1,3621.1,3550.0,3565.35,296588,BAJAJ-AUTO,16669
24,2022-02-07T00:00:00,3570.0,3570.0,3468.0,3476.0,286849,BAJAJ-AUTO,16669
25,2022-02-08T00:00:00,3476.1,3512.95,3445.9,3458.65,397493,BAJAJ-AUTO,16669
26,2022-02-09T00:00:00,3452.0,3570.0,3452.0,3563.55,352729,BAJAJ-AUTO,16669
27,2022-02-10T00:00:00,3563.35,3581.55,3545.65,3569.35,239918,BAJAJ-AUTO,16669
28,2022-02-11T00:00:00,3530.0,3575.0,3508.0,3566.65,339577,BAJAJ-AUTO,16669
29,2022-02-14T00:00:00,3465.0,3538.0,3461.35,3487.95,282645,BAJAJ-AUTO,16669
30,2022-02-15T00:00:00,3490.0,3601.0,3473.75,3589.2,357052,BAJAJ-AUTO,16669
