,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
0,2022-01-03T00:00:00,147.25,155.95,147.0,155.3,29486720,COALINDIA,20374
1,2022-01-04T00:00:00,156.0,156.65,152.35,153.0,13744440,COALINDIA,20374
2,2022-01-05T00:00:00,153.0,154.3,152.1,153.7,8454060,COALINDIA,20374
3,2022-01-06T00:00:00,154.5,155.25,153.05,154.65,12446900,COALINDIA,20374
4,2022-01-07T00:00:00,155.0,157.45,154.95,156.95,11679683,COALINDIA,20374
5,2022-01-10T00:00:00,157.8,161.0,157.05,160.7,14655298,COALINDIA,20374
6,2022-01-11T00:00:00,160.65,160.65,158.1,158.55,7670386,COALINDIA,20374
7,2022-01-12T00:00:00,160.4,160.75,158.5,159.35,6334581,COALINDIA,20374
8,2022-01-13T00:00:00,159.35,166.45,159.0,164.75,20271714,COALINDIA,20374
9,2022-01-14T00:00:00,164.75,166.15,163.25,164.75,10211720,COALINDIA,20374
10,2022-01-17T00:00:00,165.6,166.1,162.05,163.7,8384625,COALINDIA,20374
11,2022-01-18T00:00:00,164.0,165.5,160.3,160.8,6574122,COALINDIA,20374
12,2022-01-19T00:00:00,161.0,164.85,160.8,163.9,11503199,COALINDIA,20374
13,2022-01-20T00:00:00,164.5,168.25,163.85,165.05,17462235,COALINDIA,20374
14,2022-01-21T00:00:00,163.3,163.3,157.5,158.75,14466758,COALINDIA,20374
15,2022-01-24T00:00:00,158.2,160.4,154.8,156.3,10854431,COALINDIA,20374
16,2022-01-25T00:00:00,155.0,161.6,154.3,161.15,7267866,COALINDIA,20374
17,2022-01-27T00:00:00,158.9,161.3,158.0,160.55,9269062,COALINDIA,20374
18,2022-01-28T00:00:00,160.6,165.0,160.6,161.65,10310726,COALINDIA,20374
19,2022-01-31T00:00:00,163.4,163.4,159.15,159.8,5811200,COALINDIA,20374
20,2022-02-01T00:00:00,162.0,163.45,158.6,163.05,7248713,COALINDIA,20374
21,2022-02-02T00:00:00,163.0,164.6,162.25,163.85,5369074,COALINDIA,20374
22,2022-02-03T00:00:00,163.1,164.15,160.6,161.3,4654885,COALINDIA,20374
23,2022-02-04T00:00:00,161.3,162.8,160.0,160.4,6402287,COALINDIA,20374
24,2022-02-07T00:00:00,160.65,163.0,159.65,160.95,5871041,COALINDIA,20374
25,2022-02-08T00:00:00,161.85,162.5,158.35,159.95,14158927,COALINDIA,20374
26,2022-02-09T00:00:00,160.5,169.35,160.0,168.6,35079516,COALINDIA,20374
27,2022-02-10T00:00:00,169.0,170.3,165.0,168.05,17724098,COALINDIA,20374
28,2022-02-11T00:00:00,167.95,169.3,165.2,166.5,10097767,COALINDIA,20374
29,2022-02-14T00:00:00,166.1,166.25,161.15,161.65,9478670,COALINDIA,20374
30,2022-02-15T00:00:00,162.75,164.85,159.85,163.65,16850616,COALINDIA,20374
31,2022-02-16T00:00:00,165.25,166.0,162.8,163.85,10653203,COALINDIA,20374
32,2022-02-17T00:00:00,164.7,165.5,162.7,163.05,6906440,COALINDIA,20374
33,2022-02-18T00:00:00,163.0,168.25,162.6,167.3,23740696,COALINDIA,20374
34,2022-02-21T00:00:00,163.15,163.5,159.85,161.2,14870901,COALINDIA,20374
35,2022-02-22T00:00:00,159.5,160.65,155.5,159.9,11654816,COALINDIA,20374
36,2022-02-23T00:00:00,160.35,162.3,158.2,158.5,7627472,COALINDIA,20374
37,2022-02-24T00:00:00,154.0,156.8,149.0,150.0,12115340,COALINDIA,20374
38,2022-02-25T00:00:00,152.25,164.9,152.25,163.45,17079977,COALINDIA,20374
39,2022-02-28T00:00:00,162.45,169.95,160.55,169.55,20872239,COALINDIA,20374
40,2022-03-02T00:00:00,171.0,185.65,171.0,184.8,72648396,COALINDIA,20374
41,2022-03-03T00:00:00,189.6,197.75,186.85,188.95,74050073,COALINDIA,20374
42,2022-03-04T00:00:00,188.95,191.0,180.5,181.0,36095156,COALINDIA,20374
43,2022-03-07T00:00:00,185.95,192.0,181.7,188.7,41642776,COALINDIA,20374
44,2022-03-08T00:00:00,189.0,191.7,186.6,189.15,22940456,COALINDIA,20374
45,2022-03-09T00:00:00,190.0,190.6,185.6,186.65,13870658,COALINDIA,20374
46,2022-03-10T00:00:00,184.0,184.0,177.05,178.95,30890343,COALINDIA,20374
47,2022-03-11T00:00:00,181.0,182.5,179.25,181.75,14663558,COALINDIA,20374
48,2022-03-14T00:00:00,181.0,182.15,177.85,180.35,8306420,COALINDIA,20374
49,2022-03-15T00:00:00,179.9,180.0,171.5,172.9,14074860,COALINDIA,20374
50,2022-03-16T00:00:00,173.0,177.8,172.9,176.9,11846738,COALINDIA,20374
51,2022-03-17T00:00:00,179.0,180.0,175.5,176.55,20052773,COALINDIA,20374
52,2022-03-21T00:00:00,177.85,186.35,177.5,182.3,20271556,COALINDIA,20374
53,2022-03-22T00:00:00,183.65,185.8,180.5,183.35,12372751,COALINDIA,20374
54,2022-03-23T00:00:00,182.6,184.25,179.3,183.05,13731315,COALINDIA,20374
55,2022-03-24T00:00:00,183.7,188.5,183.3,187.4,16323203,COALINDIA,20374
56,2022-03-25T00:00:00,187.4,188.9,184.6,186.1,10044811,COALINDIA,20374
57,2022-03-28T00:00:00,186.1,193.7,185.5,191.25,19132062,COALINDIA,20374
58,2022-03-29T00:00:00,192.0,192.2,185.5,186.0,10622472,COALINDIA,20374
