,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
0,2022-01-03T00:00:00,3750.0,3830.0,3745.0,3817.75,2346158,TCS,11536
1,2022-01-04T00:00:00,3831.1,3889.15,3811.7,3884.75,2488606,TCS,11536
2,2022-01-05T00:00:00,3865.0,3870.0,3812.4,3860.95,1733031,TCS,11536
3,2022-01-06T00:00:00,3812.0,3835.0,3772.0,3807.45,1810293,TCS,11536
4,2022-01-07T00:00:00,3820.0,3864.9,3796.4,3853.5,2460591,TCS,11536
5,2022-01-10T00:00:00,3978.0,3978.0,3861.0,3879.85,3937092,TCS,11536
6,2022-01-11T00:00:00,3856.0,3925.0,3856.0,3915.9,1906106,TCS,11536
7,2022-01-12T00:00:00,3925.0,3929.0,3836.55,3859.9,3203744,TCS,11536
8,2022-01-13T00:00:00,3918.0,3923.0,3857.0,3897.9,6684507,TCS,11536
9,2022-01-14T00:00:00,3877.85,3977.0,3860.05,3968.15,3348123,TCS,11536
10,2022-01-17T00:00:00,3992.7,4043.0,3962.3,4019.15,3442604,TCS,11536
11,2022-01-18T00:00:00,4033.95,4041.7,3980.0,3990.6,2389041,TCS,11536
12,2022-01-19T00:00:00,4012.0,4012.0,3910.5,3914.65,3102539,TCS,11536
13,2022-01-20T00:00:00,3910.0,3920.0,3811.0,3826.55,6176776,TCS,11536
14,2022-01-21T00:00:00,3807.0,3851.55,3771.1,3833.5,3112358,TCS,11536
15,2022-01-24T00:00:00,3840.0,3849.65,3740.1,3771.35,3258414,TCS,11536
16,2022-01-25T00:00:00,3769.5,3809.4,3722.2,3769.9,3330501,TCS,11536
17,2022-01-27T00:00:00,3731.0,3733.4,3625.1,3649.25,5718297,TCS,11536
18,2022-01-28T00:00:00,3646.0,3729.8,3646.0,3690.05,3143862,TCS,11536
19,2022-01-31T00:00:00,3749.0,3758.0,3721.4,3736.25,2739393,TCS,11536
20,2022-02-01T00:00:00,3770.0,3808.0,3736.4,3800.65,2105169,TCS,11536
21,2022-02-02T00:00:00,3827.9,3864.0,3800.65,3856.2,1984212,TCS,11536
22,2022-02-03T00:00:00,3851.0,3882.5,3816.05,3824.6,1960538,TCS,11536
23,2022-02-04T00:00:00,3815.3,3824.7,3769.0,3814.9,2307366,TCS,11536
24,2022-02-07T00:00:00,3791.0,3831.8,3756.15,3779.0,1919149,TCS,11536
25,2022-02-08T00:00:00,3791.55,3799.7,3721.0,3743.45,2946443,TCS,11536
26,2022-02-09T00:00:00,3750.0,3777.95,3746.1,3760.55,1638721,TCS,11536
27,2022-02-10T00:00:00,3789.8,3789.8,3758.0,3770.35,2112459,TCS,11536
28,2022-02-11T00:00:00,3752.5,3752.5,3690.0,3694.95,3851488,TCS,11536
29,2022-02-14T00:00:00,3724.0,3793.25,3710.0,3733.75,5951745,TCS,11536
30,2022-02-15T00:00:00,3786.0,3835.0,3748.0,3817.8,3931683,TCS,11536
31,2022-02-16T00:00:00,3844.0,3854.1,3806.0,3813.1,3256906,TCS,11536
32,2022-02-17T00:00:00,3825.0,3835.0,3779.0,3784.2,3134372,TCS,11536
33,2022-02-18T00:00:00,3769.0,3815.95,3757.6,3793.9,3688883,TCS,11536
34,2022-02-21T00:00:00,3810.0,3827.8,3705.55,3719.4,7465922,TCS,11536
35,2022-02-22T00:00:00,3650.0,3667.9,3570.0,3586.4,5408531,TCS,11536
36,2022-02-23T00:00:00,3611.0,3622.9,3555.65,3563.8,2426203,TCS,11536
37,2022-02-24T00:00:00,3474.0,3483.85,3391.1,3401.65,5039136,TCS,11536
38,2022-02-25T00:00:00,3468.0,3530.0,3462.0,3520.75,2549723,TCS,11536
39,2022-02-28T00:00:00,3490.0,3563.75,3455.9,3554.2,3288942,TCS,11536
40,2022-03-02T00:00:00,3552.5,3571.95,3506.0,3546.15,2761341,TCS,11536
41,2022-03-03T00:00:00,3562.85,3578.6,3530.1,3544.4,1928039,TCS,11536
42,2022-03-04T00:00:00,3501.5,3561.2,3487.05,3524.35,2370257,TCS,11536
43,2022-03-07T00:00:00,3450.0,3548.0,3431.55,3484.9,3054130,TCS,11536
44,2022-03-08T00:00:00,3460.0,3609.0,3460.0,3599.95,3300992,TCS,11536
45,2022-03-09T00:00:00,3605.0,3654.0,3597.05,3632.6,2719654,TCS,11536
46,2022-03-10T00:00:00,3684.0,3684.0,3615.0,3620.95,2005441,TCS,11536
47,2022-03-11T00:00:00,3603.25,3639.85,3592.85,3599.15,1623423,TCS,11536
48,2022-03-14T00:00:00,3580.0,3648.35,3580.0,3643.0,1765688,TCS,11536
49,2022-03-15T00:00:00,3659.0,3659.0,3585.4,3593.9,3651133,TCS,11536
50,2022-03-16T00:00:00,3640.5,3668.0,3616.25,3655.9,3090475,TCS,11536
51,2022-03-17T00:00:00,3696.6,3710.0,3660.3,3672.75,3600452,TCS,11536
52,2022-03-21T00:00:00,3696.0,3713.95,3615.0,3626.7,2413831,TCS,11536
53,2022-03-22T00:00:00,3640.0,3711.0,3625.0,3700.95,2907611,TCS,11536
54,2022-03-23T00:00:00,3708.0,3729.8,3690.0,3712.4,1596195,TCS,11536
55,2022-03-24T00:00:00,3700.0,3758.2,3695.0,3749.85,1879046,TCS,11536
56,2022-03-25T00:00:00,3759.9,3779.5,3672.0,3707.45,1690133,TCS,11536
57,2022-03-28T00:00:00,3695.0,3713.0,3661.2,3707.7,1760990,TCS,11536
58,2022-03-29T00:00:00,3694.75,3722.0,3691.0,3705.35,2689063,TCS,11536
59,2022-03-30T00:00:00,3738.0,3738.0,3706.2,3731.55,1583455,TCS,11536
60,2022-03-31T00:00:00,3740.0,3754.65,3720.2,3739.95,2168110,TCS,11536
61,2022-04-01T00:00:00,3748.0,3763.0,3728.05,3758.75,1387014,TCS,11536
62,2022-04-04T00:00:00,3762.0,3780.0,3737.1,3770.35,1472994,TCS,11536
63,2022-04-05T00:00:00,3772.0,3835.6,3772.0,3814.8,2314947,TCS,11536
64,2022-04-06T00:00:00,3809.3,3809.3,3731.15,3755.35,2051729,TCS,11536
65,2022-04-07T00:00:00,3745.5,3745.5,3679.0,3684.15,2494829,TCS,11536
66,2022-04-08T00:00:00,3690.0,3705.0,3642.5,3685.65,2296773,TCS,11536
67,2022-04-11T00:00:00,3690.0,3712.35,3656.1,3696.4,2291660,TCS,11536
68,2022-04-12T00:00:00,3683.0,3739.0,3648.35,3691.1,4483476,TCS,11536
69,2022-04-13T00:00:00,3707.0,3709.85,3655.55,3661.95,1621672,TCS,11536
70,2022-04-18T00:00:00,3610.0,3610.0,3522.5,3528.05,3820792,TCS,11536
71,2022-04-19T00:00:00,3550.0,3563.55,3439.15,3471.9,3170014,TCS,11536
72,2022-04-20T00:00:00,3500.0,3569.15,3480.0,3556.8,2640370,TCS,11536
73,2022-04-21T00:00:00,3580.0,3644.0,3567.4,3628.65,2280996,TCS,11536
74,2022-04-22T00:00:00,3581.1,3617.0,3571.5,3612.55,1581465,TCS,11536
75,2022-04-25T00:00:00,3558.0,3584.0,3533.1,3548.2,1960694,TCS,11536
